run_name,model_name,lr,num_seeds,best_epoch_mean,best_epoch_std,val_loss_mean,val_loss_std,val_top1_accuracy_mean,val_top1_accuracy_std,val_macro_accuracy_mean,val_macro_accuracy_std,val_top5_accuracy_mean,val_top5_accuracy_std,test_loss_mean,test_loss_std,test_top1_accuracy_mean,test_top1_accuracy_std,test_macro_accuracy_mean,test_macro_accuracy_std,test_top5_accuracy_mean,test_top5_accuracy_std
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,0.01,3,42.333333333333336,2.886751345948129,1.1532801718678423,0.0038273425843271688,0.8022944550669217,0.0010117595835810922,0.7959708372751871,0.0010740256825992262,0.9033779477374124,0.0005841396679357636,1.191719915209544,0.004047903544336321,0.7889568987503188,0.0012297437848753875,0.7743598024050394,0.0015882916521997906,0.8972200969140526,0.0011687262675225097
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,0.03,3,42.666666666666664,3.0550504633038935,0.7925616272244961,0.0010072434473534636,0.8467813894200127,0.0008831361670204394,0.8415478269259135,0.0008730245264183109,0.9249203314212875,0.0005841396679357031,0.8224883032100476,0.0019768967122937796,0.8282325937260903,0.0013793233647528412,0.8153106172879537,0.0016843699445143903,0.923106350420811,0.0007651109410864443
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,0.1,3,39.333333333333336,0.5773502691896257,0.6119784377653026,0.00042226474103263146,0.8676864244741874,0.000382409177820231,0.8636081020037333,0.0009365749666368267,0.939961759082218,0.000382409177820231,0.6279045205674466,0.00028637640501688073,0.8585819943891865,0.0005843631337612549,0.8479769825935364,0.00043506453426676937,0.9358581994389187,0.0007963527159395933
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,0.3,3,39.333333333333336,4.163331998932265,0.5565050629615176,0.002645172519253366,0.8749521988527724,0.0016668829612010408,0.8721666733423868,0.0021390416998938473,0.9465901848311026,0.0011682793358714788,0.5733245140859832,0.0029393181421815805,0.8618974751338945,0.00232699408198098,0.8526414632797241,0.002879256220552686,0.9444019382810507,0.0007963527159395933
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,1.0,3,40.333333333333336,4.041451884327381,0.6604261705873877,0.009663716427502897,0.868706182281708,0.0024881097891578364,0.8664248983065287,0.0029918814878288464,0.9478648820905035,0.0007960481833522887,0.6982759226648456,0.003527135894207293,0.8587095128793675,0.0015460795272866528,0.8509005506833395,0.0015545258286567506,0.9419790869676103,0.0005843631337612549
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,0.001,3,46.666666666666664,2.309401076758503,2.9737082720258723,0.007323964792379608,0.4695984703632887,0.003311760626326728,0.4503682653109233,0.003189446343148998,0.7261950286806884,0.007009676015228824,2.9720608770345676,0.010031700530986168,0.47462382045396584,0.0061248711851684965,0.44306014974912006,0.005548833002247802,0.7305534302473858,0.0015927054318791865
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,0.003,3,45.0,2.0,2.057727657631752,0.0008541779470614173,0.6411727214786488,0.002818781948692956,0.6293131113052368,0.0037892799718479424,0.8275334608030592,0.0030592734225621254,2.0646912385784404,0.003675752444560574,0.6356796735526652,0.0032535962311076422,0.6105910142262777,0.002839071515493781,0.8316755929609794,0.004344994908799037
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,0.01,3,39.0,2.6457513110645907,1.324640893297943,0.006272272972752794,0.7416188655194391,0.0015454882922858217,0.7347483237584432,0.0011128054917339055,0.8894837476099426,0.0017524190038071819,1.3318845607346037,0.008582480338888044,0.7438153532262178,0.001343490659634348,0.7285422484079996,0.0015633339170911407,0.8858709512879367,0.0012297437848753875
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,0.03,3,42.666666666666664,2.886751345948129,0.9585381402720152,0.0023620900627890945,0.7978330146590185,0.0004415680835101877,0.7936137715975443,0.0008383531382268995,0.912810707456979,0.0,0.9557476469340053,0.0011935482746136899,0.8048967100229534,0.0013793233647529028,0.7925185163815817,0.0016358157165591923,0.9095893904616169,0.00022086850389809324
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,0.1,3,41.0,4.58257569495584,0.794608902551324,0.004744310583107994,0.8224346717654557,0.0011039202087755652,0.8211479385693868,0.0016531539724414647,0.9224984066284257,0.0015454882922858217,0.778756124150598,0.006137249664474391,0.8232593726090284,0.0033350412727931765,0.811370054880778,0.004082241749044264,0.9228513134404489,0.0005843631337612549
