run_name,model_name,checkpoint,checkpoint_sha256,lr,seed,best_epoch,val_loss,val_top1_accuracy,val_macro_accuracy,val_top5_accuracy,test_loss,test_top1_accuracy,test_macro_accuracy,test_top5_accuracy
mot_base_1d-bs.512-ep.300,mot_base_1d,/data/seokhyeon/MotionJEPA/output/mot_base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,714f25a0c402deea68d42ecefb913378039a522670d7d07ba60a8bbf37ee710d,0.3,1,32,1.0730140926733072,0.7598470363288718,0.7500916123390198,0.8986615678776291,1.076073206556418,0.7501912777352716,0.7352471351623535,0.8925019127773527
mot_base_1d-bs.512-ep.300,mot_base_1d,/data/seokhyeon/MotionJEPA/output/mot_base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,714f25a0c402deea68d42ecefb913378039a522670d7d07ba60a8bbf37ee710d,0.3,2,37,1.062442189466429,0.7609942638623327,0.752596914768219,0.9017208413001913,1.0659543265800213,0.7551644988523336,0.7398777604103088,0.8967100229533282
mot_base_1d-bs.512-ep.300,mot_base_1d,/data/seokhyeon/MotionJEPA/output/mot_base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,714f25a0c402deea68d42ecefb913378039a522670d7d07ba60a8bbf37ee710d,1.0,0,44,1.3024711608886719,0.7460803059273422,0.7384124994277954,0.8986615678776291,1.265073907585115,0.7475133894414691,0.7321259379386902,0.8982402448355011
mot_base_1d-bs.512-ep.300,mot_base_1d,/data/seokhyeon/MotionJEPA/output/mot_base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,714f25a0c402deea68d42ecefb913378039a522670d7d07ba60a8bbf37ee710d,1.0,1,46,1.304535292849714,0.7445506692160612,0.7345801591873169,0.8998087954110898,1.2641170490034317,0.7475133894414691,0.7339814901351929,0.8967100229533282
mot_base_1d-bs.512-ep.300,mot_base_1d,/data/seokhyeon/MotionJEPA/output/mot_base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,714f25a0c402deea68d42ecefb913378039a522670d7d07ba60a8bbf37ee710d,1.0,2,46,1.3003427056919776,0.7430210325047801,0.7346547842025757,0.8990439770554494,1.261218203053551,0.7501912777352716,0.7361548542976379,0.8955623565416986
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.001,0,44,2.7286316180548296,0.6003824091778203,0.5803688764572144,0.8087954110898662,2.7477764371888003,0.5967865340474369,0.5712041854858398,0.8014537107880643
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.001,1,45,2.7310451237694937,0.6118546845124283,0.5931776165962219,0.8019120458891014,2.7524887441038266,0.5925784238714613,0.565615713596344,0.8026013771996939
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.001,2,48,2.723378002392858,0.609942638623327,0.5908606648445129,0.8022944550669217,2.748057037797153,0.5998469778117828,0.5754075646400452,0.8014537107880643
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.003,0,48,1.7242617517766716,0.7491395793499044,0.7427043318748474,0.8810707456978968,1.7344436470387816,0.7540168324407039,0.7437900304794312,0.8737566947207345
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.003,1,47,1.7253787388993038,0.7502868068833652,0.7444604635238647,0.8783938814531549,1.737044336600621,0.7566947207345065,0.7460692524909973,0.8768171384850804
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.003,2,41,1.7333249152276529,0.7460803059273422,0.7405083179473877,0.8833652007648184,1.745831747135317,0.7563121652639633,0.7458784580230713,0.8771996939556236
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.01,0,44,1.0554567559499357,0.8336520076481836,0.830406665802002,0.9162523900573614,1.0570221676932279,0.8404743687834736,0.8327713012695312,0.9120122417750574
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.01,1,36,1.0714005377278957,0.8309751434034417,0.8277113437652588,0.9131931166347992,1.0721361602456312,0.8347360367253251,0.8263418078422546,0.9108645753634277
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.01,2,43,1.0573378641336415,0.8321223709369024,0.8286999464035034,0.9139579349904398,1.0591402294623005,0.8420045906656465,0.8337320685386658,0.909716908951798
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.03,0,39,0.7313965398084593,0.8711281070745698,0.8709564208984375,0.9319311663479923,0.7280990816567267,0.8718439173680184,0.8646515011787415,0.9261667941851568
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.03,1,49,0.7276859225096256,0.8695984703632887,0.8707043528556824,0.9323135755258126,0.7212174918328703,0.8756694720734507,0.8679853677749634,0.9273144605967866
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.03,2,39,0.7342393185850767,0.8711281070745698,0.8716256618499756,0.931548757170172,0.7269079789188679,0.8745218056618209,0.8672106266021729,0.9269319051262433
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.1,0,45,0.5359925016618368,0.8948374760994264,0.8947661519050598,0.9426386233269598,0.5228746789233231,0.8974751338944147,0.8899447917938232,0.9445294567712318
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.1,1,44,0.5362645814797162,0.8936902485659656,0.8928787708282471,0.944168260038241,0.5237031796549511,0.8959449120122418,0.888357937335968,0.9437643458301453
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.1,2,41,0.5381450025802816,0.8948374760994264,0.894081711769104,0.9430210325047801,0.5276706654695308,0.8947972456006121,0.8876338005065918,0.9437643458301453
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.3,0,44,0.4524181723366732,0.9066921606118546,0.9056928753852844,0.9491395793499044,0.44072667058406206,0.9081866870696251,0.9014005064964294,0.9544758990053558
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.3,1,44,0.4550978367004978,0.9074569789674952,0.9062106609344482,0.9499043977055449,0.43794737540772605,0.9043611323641928,0.8968592286109924,0.9552410099464422
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.3,2,45,0.4522119018817267,0.9078393881453155,0.9065091013908386,0.9491395793499044,0.4373615734797903,0.9058913542463657,0.8983824253082275,0.9540933435348126
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,1.0,0,47,0.8690516951435154,0.9024856596558317,0.9001454710960388,0.9495219885277246,0.8108663763266624,0.9078041315990819,0.9004461765289307,0.9556235654169855
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,1.0,1,46,0.8597037298957431,0.9032504780114723,0.9010282754898071,0.9502868068833652,0.8218078299524589,0.9070390206579954,0.8991450667381287,0.954858454475899
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,1.0,2,45,0.8353180639146619,0.9036328871892926,0.9020723700523376,0.9499043977055449,0.805381369937351,0.9066564651874521,0.8994048833847046,0.9563886763580719
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.001,0,46,3.0204786194897975,0.5170172084130019,0.4878828823566437,0.7602294455066921,3.070144647482979,0.49923488905891356,0.4660778343677521,0.7543993879112472
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.001,1,47,3.0183269610140564,0.5200764818355641,0.4929398000240326,0.7571701720841301,3.0683927995700735,0.49693955623565417,0.46556389331817627,0.7586074980872226
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.001,2,44,3.025554276242083,0.5097514340344168,0.48118919134140015,0.7541108986615679,3.0808516417009373,0.4977046671767406,0.46482622623443604,0.750956388676358
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.003,0,44,1.9668757363897436,0.7013384321223709,0.6886098384857178,0.8565965583173997,2.0141248958386258,0.6863045141545524,0.6651672124862671,0.8611323641928079
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.003,1,48,1.9620187938099383,0.6940726577437859,0.6790944933891296,0.8608030592734226,2.0100809343917367,0.6832440703902066,0.6627712845802307,0.8603672532517215
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.003,2,41,1.9734665442151276,0.6925430210325048,0.6799363493919373,0.8592734225621415,2.0255041231886524,0.6859219586840092,0.6639242768287659,0.8573068094873757
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.01,0,44,1.1512959963504945,0.8034416826003824,0.7971145510673523,0.9032504780114723,1.1883120795835862,0.7903596021423106,0.776139497756958,0.8982402448355011
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.01,1,39,1.1576921773002435,0.8015296367112811,0.7958142757415771,0.902868068833652,1.196194305069682,0.7880642693190513,0.7730863094329834,0.8959449120122418
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.01,2,44,1.150852341952789,0.8019120458891014,0.7949836850166321,0.9040152963671129,1.1906533609753633,0.7884468247895945,0.773853600025177,0.8974751338944147
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.03,0,46,0.791590990026412,0.8478011472275334,0.8425198197364807,0.9254302103250478,0.820360091777822,0.8297628156082631,0.8170971870422363,0.9238714613618975
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.03,1,40,0.7936018664795855,0.8462715105162524,0.8412933349609375,0.924282982791587,0.8242673618518038,0.8270849273144606,0.8137515783309937,0.9223412394797246
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.03,2,42,0.7924920251674907,0.8462715105162524,0.8408303260803223,0.9250478011472275,0.822837456000517,0.827850038255547,0.8150830864906311,0.923106350420811
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.1,0,39,0.6115840102244974,0.8673040152963671,0.8627915382385254,0.9403441682600382,0.6281716734193715,0.8584544758990054,0.8475625514984131,0.936495791889824
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.1,1,40,0.6119274022702277,0.8676864244741874,0.8634023070335388,0.9395793499043977,0.6279397145791553,0.8580719204284621,0.8479382991790771,0.9349655700076511
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.1,2,39,0.6124239008011827,0.8680688336520076,0.8646304607391357,0.939961759082218,0.6276021737038131,0.8592195868400918,0.8484300971031189,0.9361132364192808
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.3,0,38,0.5594210776042756,0.8730401529636711,0.8696997165679932,0.9453154875717017,0.5761831782661327,0.8592195868400918,0.8494812250137329,0.9437643458301453
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.3,1,44,0.5542599205761065,0.8760994263862333,0.8732948303222656,0.9476099426386233,0.5703106882376988,0.8634276970160674,0.8551158905029297,0.9452945677123182
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.3,2,36,0.5558341907041706,0.875717017208413,0.8735054731369019,0.9468451242829828,0.5734796757541181,0.8630451415455241,0.8533272743225098,0.9441469013006886
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,1.0,0,41,0.6676308998414253,0.8661567877629063,0.8630431890487671,0.9487571701720842,0.7002933227842604,0.8603672532517215,0.8524523973464966,0.9418515684774292
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,1.0,1,44,0.6494443532385744,0.8711281070745698,0.8687276244163513,0.9476099426386233,0.6942031958126894,0.8584544758990054,0.8509058952331543,0.9426166794185157
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,1.0,2,36,0.6642032586821635,0.8688336520076482,0.8675038814544678,0.947227533460803,0.7003312493975872,0.8573068094873757,0.8493433594703674,0.941469013006886
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.001,0,48,2.975850967786508,0.4734225621414914,0.4540485441684723,0.718546845124283,2.9690403489548465,0.48087222647283856,0.4489978551864624,0.7318286151491966
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.001,1,44,2.9797219154255794,0.4676864244741874,0.4486474096775055,0.7277246653919694,2.983255784750532,0.46863045141545523,0.43800628185272217,0.7287681713848508
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.001,2,48,2.9655519328655293,0.4676864244741874,0.448408842086792,0.7323135755258127,2.963886497398324,0.4743687834736037,0.44217631220817566,0.7310635042081102
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.003,0,45,2.0586944930184186,0.6390057361376673,0.6273568272590637,0.8244741873804972,2.062215605125048,0.6358071920428462,0.6109591126441956,0.8286151491966335
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.003,1,47,2.057075296259747,0.6401529636711281,0.6269018054008484,0.8305927342256214,2.068914785582142,0.6323641928079572,0.6075858473777771,0.8297628156082631
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.003,2,43,2.0574131836170904,0.6443594646271511,0.6336807012557983,0.8275334608030592,2.0629433250281313,0.6388676358071921,0.6132280826568604,0.8366488140780414
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.01,0,40,1.3221051597230522,0.739961759082218,0.7336320281028748,0.8910133843212237,1.3275061916009834,0.7452180566182096,0.7303285002708435,0.886381025248661
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.01,1,36,1.331784043029435,0.7418738049713193,0.7347553372383118,0.8875717017208413,1.3417731856424204,0.7425401683244071,0.7274233102798462,0.8844682478959449
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.01,2,41,1.320033477141342,0.7430210325047801,0.7358576059341431,0.8898661567877629,1.326374304960407,0.7436878347360367,0.7278749346733093,0.8867635807192042
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.03,0,41,0.9598836457524199,0.7980879541108986,0.7944177389144897,0.912810707456979,0.955083460322572,0.8052792654934966,0.7932567596435547,0.909716908951798
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.03,1,46,0.9558107146341531,0.7980879541108986,0.7936787605285645,0.912810707456979,0.9550339393061176,0.806044376434583,0.7936550974845886,0.9093343534812548
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.03,2,41,0.9599200604294728,0.7973231357552581,0.7927448153495789,0.912810707456979,0.9571255411733264,0.8033664881407804,0.7906436920166016,0.909716908951798
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.1,0,42,0.7923212478083361,0.8217973231357553,0.8203522562980652,0.9227533460803059,0.7754267493366922,0.8247895944912013,0.8132468461990356,0.9234889058913542
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.1,1,45,0.791441876209033,0.8217973231357553,0.8200430870056152,0.9239005736137668,0.7750030370185461,0.8255547054322877,0.8141763806343079,0.9227237949502678
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.1,2,36,0.800063583636603,0.8237093690248566,0.82304847240448,0.9208413001912046,0.7858385860965557,0.819433817903596,0.8066869378089905,0.9223412394797246
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.3,0,41,0.7929464548085433,0.8248565965583174,0.8231666684150696,0.9227533460803059,0.7648004401979687,0.8255547054322877,0.8145549297332764,0.9234889058913542
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.3,1,35,0.7993844358688559,0.8244741873804972,0.8225764632225037,0.9239005736137668,0.7731290779318076,0.8232593726090283,0.8102505207061768,0.9223412394797246
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.3,2,38,0.7990760843338975,0.8248565965583174,0.822985827922821,0.9239005736137668,0.7687016416343917,0.8247895944912013,0.8128736615180969,0.9223412394797246
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,1.0,0,32,1.4316297126317798,0.8122370936902485,0.8126880526542664,0.9212237093690249,1.400555906171733,0.8098699311400153,0.7980706691741943,0.9250191277735271
