epoch,learning_rate,train_loss,train_top1_accuracy,train_macro_accuracy,train_top5_accuracy,val_loss,val_top1_accuracy,val_macro_accuracy,val_top5_accuracy
13,0.00029592742023287305,0.14877898811290907,0.9574966532797858,0.9560703039169312,0.9904857525339453,0.34767365282397883,0.9097514340344168,0.908702552318573,0.9644359464627151
14,0.00029468814167062926,0.12153056013291186,0.9654809715050678,0.9643496870994568,0.9933543698603939,0.3312472173862202,0.9193116634799235,0.9208836555480957,0.9648183556405354
15,0.0002932878233324334,0.11458013415461997,0.9672499521897112,0.9658423066139221,0.9949321093899407,0.3740019067067717,0.9101338432122371,0.9113826155662537,0.9621414913957935
16,0.0002917280291953838,0.09816270457681495,0.9712182061579652,0.9701552391052246,0.9966532797858099,0.32990468902296133,0.9204588910133843,0.9189234375953674,0.9648183556405354
17,0.00029001050135071956,0.09407882017098962,0.9723178427997705,0.9708253741264343,0.9969401415184548,0.33396719062761415,0.9177820267686424,0.9186741709709167,0.9674952198852772
18,0.0002881371580581261,0.0858388147132532,0.9762382864792504,0.9753099083900452,0.9972748135398738,0.35446859253980006,0.9177820267686424,0.9186956882476807,0.9598470363288719
19,0.00028611009160328394,0.0713869800136066,0.9798240581373111,0.9788324236869812,0.9978485370051635,0.3608504654572525,0.9166347992351817,0.9179510474205017,0.9652007648183556
20,0.00028393156596105224,0.07481030615352609,0.9777682157200229,0.976848840713501,0.9980875884490342,0.32810616356464917,0.9189292543021033,0.9171953797340393,0.9667304015296367
21,0.00028160401426689737,0.06842228804381383,0.9799674890036336,0.9792965054512024,0.9988525530694206,0.3285233565087984,0.9219885277246654,0.9220119714736938,0.9678776290630975
22,0.00027913003609939083,0.05902381911432111,0.9818799005545994,0.980729341506958,0.9993784662459361,0.3119022183390922,0.9304015296367113,0.9317725896835327,0.9659655831739962
23,0.00027651239457681114,0.050853316892108716,0.985417861923886,0.984598696231842,0.999665327978581,0.31999583454022673,0.9261950286806884,0.9276319146156311,0.9720841300191204
24,0.0002737540132710932,0.047382479218303374,0.9869956014534328,0.9865769147872925,0.9995218971122586,0.33275814421090294,0.9258126195028681,0.9283713698387146,0.9686424474187381
25,0.00027085797294257064,0.043519469901711336,0.9874258940524001,0.9870353937149048,0.9997609485561293,0.3449985938136026,0.9216061185468452,0.9207037091255188,0.9678776290630975
26,0.0002678275080991598,0.03617191733462926,0.9897685982023331,0.9891795516014099,0.9997131382673551,0.3610193843367451,0.9227533460803059,0.9231648445129395,0.9644359464627151
27,0.00026466600338382614,0.03655297145657818,0.989051443870721,0.9883943796157837,0.9997131382673551,0.3061028591761398,0.9323135755258126,0.9312334656715393,0.9705544933078394
28,0.00026137698979436963,0.0350533573886283,0.9902467010900746,0.9900237321853638,0.999665327978581,0.33897454642884817,0.9239005736137668,0.9216309189796448,0.9694072657743786
29,0.00025796414073975043,0.02594941512831688,0.9926850258175559,0.9925053119659424,0.9997131382673551,0.2878230089439261,0.9342256214149139,0.933652937412262,0.9686424474187381
30,0.000254431267937359,0.024676720394638398,0.993689041881813,0.9931092262268066,0.9998087588449034,0.30188421756314043,0.931548757170172,0.9317879676818848,0.972848948374761
31,0.0002507823171558139,0.029216743917695125,0.9919678714859438,0.9917787313461304,0.9998087588449034,0.34587570722882655,0.92848948374761,0.9280669689178467,0.9682600382409178
32,0.0002470213638080409,0.021640595480397866,0.9941671447695544,0.9939577579498291,0.9999043794224517,0.3240680585171935,0.9319311663479923,0.930673360824585,0.9720841300191204
33,0.0002431526083995566,0.02112142563136578,0.9945496270797476,0.9943228960037231,0.9998565691336776,0.30349326781059544,0.9323135755258126,0.9299337267875671,0.9717017208413002
34,0.0002391803718370386,0.022412582379861094,0.9937846624593613,0.9936364889144897,0.9999043794224517,0.34040426980013144,0.9265774378585087,0.9269643425941467,0.9655831739961759
35,0.00023510909060242398,0.023350562990070826,0.9932109389940715,0.9928618669509888,0.9998565691336776,0.3333006375606384,0.9342256214149139,0.9316872954368591,0.9686424474187381
36,0.00023094331179792418,0.026184499184149508,0.9922547332185886,0.9920305609703064,0.9999043794224517,0.3448044202523751,0.930019120458891,0.9306129217147827,0.9678776290630975
37,0.00022668768806749165,0.01782461576924999,0.9954580225664563,0.9954384565353394,1.0,0.31380253859277435,0.9353728489483748,0.9342975616455078,0.9690248565965583
38,0.00022234697240040922,0.006790794374055763,0.9987091222030982,0.9985659122467041,1.0,0.3305478932980598,0.9365200764818356,0.9342349767684937,0.97131931166348
39,0.00021792601282280717,0.005695663464499103,0.9985178810480015,0.9984499216079712,1.0,0.3140567823304273,0.9361376673040153,0.935649573802948,0.9717017208413002
40,0.0002134297469830361,0.006825137777629079,0.9984700707592273,0.9983875751495361,1.0,0.2900415763344409,0.9403441682600382,0.9397765398025513,0.9747609942638623
41,0.00020886319663694246,0.010126028052344348,0.9974660546949704,0.997437059879303,0.9999521897112259,0.3096377717377351,0.9365200764818356,0.9348964095115662,0.9697896749521988
42,0.00020423146203920814,0.0038795967548579794,0.9992828456683879,0.9992613792419434,1.0,0.31115455262747593,0.9361376673040153,0.9354521036148071,0.9717017208413002
43,0.00019953971624701554,0.0017993080100768791,0.9998565691336776,0.9998499155044556,1.0,0.2694641477975061,0.9445506692160612,0.9439396858215332,0.9774378585086042
44,0.00019479319934240228,0.00034195732432936755,1.0,1.0,1.0,0.2660192537034219,0.9434034416826004,0.9431147575378418,0.9789674952198852
45,0.00018999721257975725,0.00027199194114463794,1.0,1.0,1.0,0.2667872631299108,0.9430210325047801,0.9425883293151855,0.9774378585086042
46,0.00018515711246499546,0.00024464734999987844,1.0,1.0,1.0,0.26583790532945445,0.9430210325047801,0.9425288438796997,0.9770554493307839
47,0.00018027830477302344,0.0002253571085753272,1.0,1.0,1.0,0.26517387193202063,0.9437858508604207,0.9429594278335571,0.9774378585086042
48,0.00017536623851017793,0.00020518002447954132,1.0,1.0,1.0,0.26466058690962785,0.9437858508604207,0.9429594278335571,0.9778202676864245
49,0.00017042639982837996,0.00019718893266674011,1.0,1.0,1.0,0.2652748425193772,0.944168260038241,0.9432157874107361,0.9774378585086042
50,0.0001654643058978027,0.00018107506371757592,1.0,1.0,1.0,0.26543620384901934,0.9437858508604207,0.9429594278335571,0.9770554493307839
51,0.00016048549874489568,0.00017004620390617355,1.0,1.0,1.0,0.26519804055558566,0.944168260038241,0.9427098035812378,0.9766730401529636
52,0.00015549553906264735,0.00016354128991737324,1.0,1.0,1.0,0.2656480869417209,0.9437858508604207,0.9425015449523926,0.9770554493307839
53,0.0001505,0.00016075740308080672,1.0,1.0,1.0,0.2662891996978118,0.9449330783938814,0.9434337019920349,0.9766730401529636
54,0.0001455044609373527,0.00015035433507167814,1.0,1.0,1.0,0.2666331150791613,0.9449330783938814,0.9434337019920349,0.9766730401529636
55,0.00014051450125510432,0.00015148892069198397,1.0,1.0,1.0,0.2661580510622685,0.944168260038241,0.9428384304046631,0.9766730401529636
56,0.0001355356941021973,0.00014495615932861268,1.0,1.0,1.0,0.2667739882751815,0.9445506692160612,0.9428848028182983,0.9766730401529636
57,0.0001305736001716201,0.00013912256984967858,1.0,1.0,1.0,0.2665272357131054,0.9445506692160612,0.943195641040802,0.9770554493307839
58,0.00012563376148982207,0.00014138940438359433,1.0,1.0,1.0,0.2661035140203472,0.9445506692160612,0.943076491355896,0.9766730401529636
59,0.00012072169522697653,0.00013461655448987898,1.0,1.0,1.0,0.2667427770494275,0.9445506692160612,0.943076491355896,0.9766730401529636
60,0.00011584288753500451,0.00013402511316949276,1.0,1.0,1.0,0.2667602929284878,0.9445506692160612,0.943076491355896,0.9766730401529636
61,0.00011100278742024274,0.00012789005802175637,1.0,1.0,1.0,0.2674033002689281,0.945697896749522,0.9439196586608887,0.9770554493307839
62,0.00010620680065759772,0.0001243640369291993,1.0,1.0,1.0,0.26721798439098815,0.9449330783938814,0.9434337019920349,0.9762906309751435
63,0.00010146028375298441,0.000119418287725001,1.0,1.0,1.0,0.2668789708591556,0.9449330783938814,0.9433543682098389,0.9766730401529636
64,9.676853796079186e-05,0.00011565804845156734,1.0,1.0,1.0,0.2667379875256044,0.9453154875717017,0.9436419606208801,0.9762906309751435
65,9.213680336305754e-05,0.00011539513943535993,1.0,1.0,1.0,0.2672570226753191,0.945697896749522,0.9439196586608887,0.9766730401529636
66,8.757025301696394e-05,0.00011058088176364841,1.0,1.0,1.0,0.26736635678584897,0.9460803059273423,0.9443197846412659,0.9762906309751435
67,8.307398717719274e-05,0.0001108326483896363,1.0,1.0,1.0,0.2672879023943987,0.9460803059273423,0.9443197846412659,0.9770554493307839
68,7.865302759959078e-05,0.00011062986835816258,1.0,1.0,1.0,0.26670798927146666,0.945697896749522,0.9439196586608887,0.9766730401529636
69,7.431231193250832e-05,0.00010399526385206168,1.0,1.0,1.0,0.26713150090058946,0.9460803059273423,0.9443197846412659,0.9766730401529636
70,7.005668820207579e-05,0.00010414270235855034,1.0,1.0,1.0,0.26765783649101765,0.945697896749522,0.9439196586608887,0.9774378585086042
71,6.5890909397576e-05,0.00010254981980538311,1.0,1.0,1.0,0.2680407055477339,0.9460803059273423,0.9443197846412659,0.9766730401529636
72,6.18196281629614e-05,0.00010128617630317717,1.0,1.0,1.0,0.2678003858197943,0.9460803059273423,0.9443197846412659,0.9766730401529636
73,5.784739160044341e-05,0.00010005171950971969,1.0,1.0,1.0,0.2681037355791314,0.945697896749522,0.9439196586608887,0.9770554493307839
74,5.397863619195903e-05,0.00010018645404811042,1.0,1.0,1.0,0.26808625288720794,0.9460803059273423,0.9442138671875,0.9770554493307839
75,5.021768284418612e-05,9.503872266036046e-05,1.0,1.0,1.0,0.2687099547960562,0.945697896749522,0.9439196586608887,0.9766730401529636
76,4.6568732062640974e-05,9.536851451990785e-05,1.0,1.0,1.0,0.2684376492327076,0.945697896749522,0.9439196586608887,0.9778202676864245
77,4.3035859260249586e-05,9.376411344262927e-05,1.0,1.0,1.0,0.2686360729356113,0.945697896749522,0.9439196586608887,0.9770554493307839
78,3.962301020563034e-05,9.16106747916183e-05,1.0,1.0,1.0,0.2683134968832392,0.945697896749522,0.9439196586608887,0.9778202676864245
79,3.6333996616173864e-05,9.151820155029551e-05,1.0,1.0,1.0,0.26825149747655225,0.9460803059273423,0.9442138671875,0.9774378585086042
80,3.3172491900840177e-05,9.237859893192276e-05,1.0,1.0,1.0,0.26805629037306367,0.9460803059273423,0.9442138671875,0.9770554493307839
81,3.0142027057429346e-05,8.982565300904255e-05,1.0,1.0,1.0,0.26870216238339134,0.9460803059273423,0.9442138671875,0.9774378585086042
82,2.7245986728906865e-05,8.800756886736943e-05,1.0,1.0,1.0,0.2687781299277428,0.9460803059273423,0.9442138671875,0.9774378585086042
83,2.4487605423188844e-05,8.884064891729323e-05,1.0,1.0,1.0,0.2688829874217396,0.945697896749522,0.9439196586608887,0.9770554493307839
84,2.1869963900609195e-05,8.692894594040636e-05,1.0,1.0,1.0,0.26908461970079467,0.9460803059273423,0.9442138671875,0.9770554493307839
85,1.939598573310261e-05,8.83836343771793e-05,1.0,1.0,1.0,0.2689152270840413,0.9460803059273423,0.9442138671875,0.9770554493307839
86,1.706843403894777e-05,8.53269214978412e-05,1.0,1.0,1.0,0.26925147186045895,0.9460803059273423,0.9442138671875,0.9766730401529636
87,1.4889908396716066e-05,8.401257582660489e-05,1.0,1.0,1.0,0.26915215990055585,0.9460803059273423,0.9442138671875,0.9770554493307839
88,1.286284194187388e-05,8.275771510931932e-05,1.0,1.0,1.0,0.2692368549325042,0.9464627151051626,0.9446138143539429,0.9770554493307839
89,1.0989498649280419e-05,8.379177417831354e-05,1.0,1.0,1.0,0.26921127457919586,0.9460803059273423,0.9442138671875,0.9774378585086042
90,9.271970804616158e-06,8.614986799919385e-05,1.0,1.0,1.0,0.26916912436257356,0.9460803059273423,0.9442138671875,0.9774378585086042
91,7.712176667566591e-06,8.303932397945085e-05,1.0,1.0,1.0,0.2692259440230594,0.9460803059273423,0.9442138671875,0.9774378585086042
92,6.31185832937072e-06,8.35185890776784e-05,1.0,1.0,1.0,0.2692503821553509,0.9460803059273423,0.9442138671875,0.9774378585086042
93,5.0725797671269596e-06,8.065475631197749e-05,1.0,1.0,1.0,0.26931061060889044,0.9460803059273423,0.9442138671875,0.9774378585086042
94,3.995725097030281e-06,8.275045401113358e-05,1.0,1.0,1.0,0.26945112531089416,0.9460803059273423,0.9442138671875,0.9774378585086042
95,3.0824970284907293e-06,8.247812952381696e-05,1.0,1.0,1.0,0.26938569741768775,0.9460803059273423,0.9442138671875,0.9770554493307839
96,2.3339155208603853e-06,8.174008177136394e-05,1.0,1.0,1.0,0.2695564036615492,0.9460803059273423,0.9442138671875,0.9774378585086042
97,1.7508166442686317e-06,8.26422389620901e-05,1.0,1.0,1.0,0.26947466666110387,0.9460803059273423,0.9442138671875,0.9770554493307839
98,1.333851645838602e-06,8.11364835913396e-05,1.0,1.0,1.0,0.26949083244367494,0.9460803059273423,0.9442138671875,0.9766730401529636
99,1.0834862223269355e-06,7.99580921074127e-05,1.0,1.0,1.0,0.26946593333840596,0.9460803059273423,0.9442138671875,0.9766730401529636
100,1e-06,8.005006956089278e-05,1.0,1.0,1.0,0.26944680660678144,0.9460803059273423,0.9442138671875,0.9770554493307839
