epoch,learning_rate,train_loss,train_top1_accuracy,train_macro_accuracy,train_top5_accuracy,val_loss,val_top1_accuracy,val_macro_accuracy,val_top5_accuracy
87,1.4889908396716066e-05,0.00013985610369278634,1.0,1.0,1.0,0.2792091712441089,0.9510516252390058,0.9508647918701172,0.9804971319311664
88,1.286284194187388e-05,0.00012891538562783878,1.0,1.0,1.0,0.2794588227572906,0.9502868068833652,0.9498856067657471,0.9804971319311664
89,1.0989498649280419e-05,0.00012152080759661674,1.0,1.0,1.0,0.27944289986079784,0.9506692160611855,0.9501981139183044,0.9804971319311664
90,9.271970804616158e-06,0.0001358664168176969,1.0,1.0,1.0,0.27962273439075475,0.9510516252390058,0.950492262840271,0.9804971319311664
91,7.712176667566591e-06,0.00014105042505172771,1.0,1.0,1.0,0.2794279229800514,0.9506692160611855,0.9501981139183044,0.9804971319311664
92,6.31185832937072e-06,0.00014980921305265737,1.0,1.0,1.0,0.279761416506357,0.9506692160611855,0.9501106142997742,0.9804971319311664
93,5.0725797671269596e-06,0.00013092845294241281,1.0,1.0,1.0,0.2796337751311964,0.9506692160611855,0.9500136375427246,0.9804971319311664
94,3.995725097030281e-06,0.00012300285328058753,1.0,1.0,1.0,0.27946173593145485,0.9506692160611855,0.9500136375427246,0.9804971319311664
95,3.0824970284907293e-06,0.00012743284399044122,1.0,1.0,1.0,0.27972600036095935,0.9514340344168261,0.9507077932357788,0.9804971319311664
96,2.3339155208603853e-06,0.00013662343232026942,1.0,1.0,1.0,0.2797743726186953,0.9510516252390058,0.9503952860832214,0.9804971319311664
97,1.7508166442686317e-06,0.00011823747965886266,1.0,1.0,1.0,0.27969960783453335,0.9514340344168261,0.9507077932357788,0.9804971319311664
98,1.333851645838602e-06,0.00013292365264237286,1.0,1.0,1.0,0.27956872579016606,0.9514340344168261,0.9507077932357788,0.9804971319311664
99,1.0834862223269355e-06,0.00020901425365333612,0.9999521897112259,0.9999462366104126,1.0,0.27973496672300263,0.9514340344168261,0.9507077932357788,0.9804971319311664
100,1e-06,0.0001248702032986124,1.0,1.0,1.0,0.27995147048629265,0.9514340344168261,0.9507077932357788,0.9804971319311664
