epoch,learning_rate,train_loss,train_top1_accuracy,train_macro_accuracy,train_top5_accuracy,val_loss,val_top1_accuracy,val_macro_accuracy,val_top5_accuracy
52,0.00015549553906264735,0.0017116284262326874,0.9997131382673551,0.9997455477714539,1.0,0.29596522788928525,0.9361376673040153,0.9377691745758057,0.9751434034416826
53,0.0001505,0.000373915895052367,1.0,1.0,1.0,0.27029284555643057,0.9403441682600382,0.9414236545562744,0.9774378585086042
54,0.0001455044609373527,0.00022735787095568986,1.0,1.0,1.0,0.26710539283533624,0.941491395793499,0.9422237873077393,0.9774378585086042
55,0.00014051450125510432,0.00019607770320571828,1.0,1.0,1.0,0.26537896989636395,0.9407265774378585,0.9413473606109619,0.9770554493307839
56,0.0001355356941021973,0.0001818894497034512,1.0,1.0,1.0,0.2659470822569517,0.9422562141491396,0.9424983859062195,0.9770554493307839
57,0.0001305736001716201,0.00016497899978390904,1.0,1.0,1.0,0.26528757653318447,0.9418738049713193,0.9420079588890076,0.9766730401529636
58,0.00012563376148982207,0.0001614144961097867,1.0,1.0,1.0,0.2649238374903371,0.9422562141491396,0.942442774772644,0.9766730401529636
59,0.00012072169522697653,0.00015308429393387453,1.0,1.0,1.0,0.26466473457234313,0.9422562141491396,0.9424247145652771,0.9770554493307839
60,0.00011584288753500451,0.0001410710740914222,1.0,1.0,1.0,0.2648108155959879,0.9422562141491396,0.9424247145652771,0.9770554493307839
61,0.00011100278742024274,0.00014170921084776146,1.0,1.0,1.0,0.2648350123009764,0.9422562141491396,0.9424247145652771,0.9778202676864245
62,0.00010620680065759772,0.00013301609741437213,1.0,1.0,1.0,0.2653529391461987,0.9422562141491396,0.9424247145652771,0.9766730401529636
63,0.00010146028375298441,0.00012816247938826077,1.0,1.0,1.0,0.26522653080081393,0.9418738049713193,0.9420079588890076,0.9766730401529636
64,9.676853796079186e-05,0.00012418623180799652,1.0,1.0,1.0,0.2651152944473646,0.9418738049713193,0.9420079588890076,0.9770554493307839
65,9.213680336305754e-05,0.00012055596809018155,1.0,1.0,1.0,0.2651015819600618,0.941491395793499,0.9417866468429565,0.9770554493307839
66,8.757025301696394e-05,0.000117570669093824,1.0,1.0,1.0,0.2654615256344155,0.9411089866156788,0.9413699507713318,0.9774378585086042
67,8.307398717719274e-05,0.00011735350368849022,1.0,1.0,1.0,0.2650607690756453,0.941491395793499,0.9415454864501953,0.9770554493307839
68,7.865302759959078e-05,0.00011294283402039885,1.0,1.0,1.0,0.26483834195547307,0.941491395793499,0.941618025302887,0.9770554493307839
69,7.431231193250832e-05,0.0001110215559876514,1.0,1.0,1.0,0.26482956195196733,0.9418738049713193,0.9418680667877197,0.9770554493307839
70,7.005668820207579e-05,0.00010572158145258047,1.0,1.0,1.0,0.2648404768730441,0.9418738049713193,0.9418680667877197,0.9770554493307839
71,6.5890909397576e-05,0.00010856588793996902,1.0,1.0,1.0,0.2650181440276808,0.9422562141491396,0.9421805739402771,0.9766730401529636
72,6.18196281629614e-05,0.00010629353068984621,1.0,1.0,1.0,0.26550024335288636,0.9418738049713193,0.9415347576141357,0.9774378585086042
73,5.784739160044341e-05,0.00010525693532903116,1.0,1.0,1.0,0.26546573930671064,0.9418738049713193,0.9415347576141357,0.9774378585086042
74,5.397863619195903e-05,0.00010186924512389569,1.0,1.0,1.0,0.2652172281910767,0.9418738049713193,0.9418680667877197,0.9774378585086042
75,5.021768284418612e-05,9.970407137876094e-05,1.0,1.0,1.0,0.2654250405714571,0.9418738049713193,0.9418680667877197,0.9774378585086042
76,4.6568732062640974e-05,9.490672387437963e-05,1.0,1.0,1.0,0.26529729307039746,0.9426386233269598,0.9425250887870789,0.9774378585086042
77,4.3035859260249586e-05,9.715794767565012e-05,1.0,1.0,1.0,0.26548062793155475,0.9422562141491396,0.9420902729034424,0.9774378585086042
78,3.962301020563034e-05,9.315921005335047e-05,1.0,1.0,1.0,0.2650931217930285,0.9418738049713193,0.9415347576141357,0.9774378585086042
79,3.6333996616173864e-05,9.386107216363046e-05,1.0,1.0,1.0,0.26542051800350386,0.9422562141491396,0.9420902729034424,0.9774378585086042
80,3.3172491900840177e-05,9.088046942987102e-05,1.0,1.0,1.0,0.2654725262585379,0.9418738049713193,0.9415347576141357,0.9774378585086042
81,3.0142027057429346e-05,9.131525623255267e-05,1.0,1.0,1.0,0.2656442623977224,0.9422562141491396,0.9420902729034424,0.9774378585086042
82,2.7245986728906865e-05,9.044111741949044e-05,1.0,1.0,1.0,0.266091118077703,0.9426386233269598,0.9425250887870789,0.9774378585086042
83,2.4487605423188844e-05,9.052241982631652e-05,1.0,1.0,1.0,0.2658287511500984,0.9418738049713193,0.9415347576141357,0.9774378585086042
84,2.1869963900609195e-05,8.743528906452279e-05,1.0,1.0,1.0,0.2659680754915022,0.9422562141491396,0.9419695138931274,0.9774378585086042
85,1.939598573310261e-05,8.663296314745573e-05,1.0,1.0,1.0,0.26553334843360216,0.9422562141491396,0.9419695138931274,0.9774378585086042
86,1.706843403894777e-05,8.782926218514584e-05,1.0,1.0,1.0,0.2658739210314778,0.9422562141491396,0.9419695138931274,0.9774378585086042
87,1.4889908396716066e-05,8.637813587299117e-05,1.0,1.0,1.0,0.2658548420747425,0.9422562141491396,0.9419695138931274,0.9774378585086042
88,1.286284194187388e-05,8.62163860671507e-05,1.0,1.0,1.0,0.2657367892292672,0.9422562141491396,0.9419695138931274,0.9774378585086042
89,1.0989498649280419e-05,8.572632617717748e-05,1.0,1.0,1.0,0.26575120338746283,0.9422562141491396,0.9419695138931274,0.9774378585086042
90,9.271970804616158e-06,8.598831761915587e-05,1.0,1.0,1.0,0.26578305136861125,0.9422562141491396,0.9419695138931274,0.9774378585086042
91,7.712176667566591e-06,8.442005092187466e-05,1.0,1.0,1.0,0.2659403467269518,0.9422562141491396,0.9419695138931274,0.9770554493307839
92,6.31185832937072e-06,8.54763491876909e-05,1.0,1.0,1.0,0.2659255536518863,0.9422562141491396,0.9419695138931274,0.9774378585086042
93,5.0725797671269596e-06,8.57939214555988e-05,1.0,1.0,1.0,0.2659884283237202,0.9422562141491396,0.9419695138931274,0.9770554493307839
94,3.995725097030281e-06,8.36519785560233e-05,1.0,1.0,1.0,0.2658752084006315,0.9426386233269598,0.9425250887870789,0.9774378585086042
95,3.0824970284907293e-06,8.329012173216033e-05,1.0,1.0,1.0,0.2659658326245631,0.9426386233269598,0.9425250887870789,0.9770554493307839
96,2.3339155208603853e-06,8.30836085527992e-05,1.0,1.0,1.0,0.26611759630717463,0.9426386233269598,0.9425250887870789,0.9770554493307839
97,1.7508166442686317e-06,8.303253592913131e-05,1.0,1.0,1.0,0.2660353731698789,0.9426386233269598,0.9425250887870789,0.9770554493307839
98,1.333851645838602e-06,8.377884215715858e-05,1.0,1.0,1.0,0.2660050178804999,0.9426386233269598,0.9425250887870789,0.9770554493307839
99,1.0834862223269355e-06,8.743992838290797e-05,1.0,1.0,1.0,0.26602280691522484,0.9426386233269598,0.9425250887870789,0.9770554493307839
100,1e-06,8.299430983446429e-05,1.0,1.0,1.0,0.2659773015155391,0.9422562141491396,0.9419695138931274,0.9770554493307839
