run_name,model_name,checkpoint,checkpoint_sha256,lr,seed,best_epoch,val_loss,val_top1_accuracy,val_macro_accuracy,val_top5_accuracy,test_loss,test_top1_accuracy,test_macro_accuracy,test_top5_accuracy
mot_base_1d-bs.512-ep.300,mot_base_1d,/data/seokhyeon/MotionJEPA/output/mot_base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,714f25a0c402deea68d42ecefb913378039a522670d7d07ba60a8bbf37ee710d,0.7,42,45,1.1746585109265766,0.7502868068833652,0.7416147589683533,0.9005736137667304,1.1525715373359569,0.7521040550879877,0.7376353740692139,0.8970925784238715
mot_base_1d-bs.512-ep.300,mot_base_1d,/data/seokhyeon/MotionJEPA/output/mot_base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,714f25a0c402deea68d42ecefb913378039a522670d7d07ba60a8bbf37ee710d,1.0,42,47,1.3023382708401798,0.7430210325047801,0.7330304980278015,0.8975143403441682,1.2621328650126498,0.7486610558530987,0.7350417375564575,0.8986228003060444
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.1,42,43,0.5372481905935371,0.8944550669216061,0.8943261504173279,0.9426386233269598,0.524391320249737,0.8955623565416986,0.8877270221710205,0.9437643458301453
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.3,42,48,0.4503629622450294,0.9051625239005736,0.9037481546401978,0.9499043977055449,0.436681057171869,0.9074215761285387,0.8998970985412598,0.9537107880642693
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.5,42,42,0.5102078731383693,0.904397705544933,0.9030888080596924,0.9521988527724665,0.4890456195997663,0.9051262433052792,0.898039698600769,0.9567712318286151
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,0.7,42,46,0.6296137713109557,0.9051625239005736,0.9029608964920044,0.9502868068833652,0.6026443490201312,0.9032134659525631,0.8953884243965149,0.9556235654169855
mot_giant_1d-bs.512-ep.300,mot_giant_1d,/data/seokhyeon/MotionJEPA/output/mot_giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,f1109bc53e367c006456fb0d98537459bfc0cfd961e510ceaea691af9f62fae8,1.0,42,46,0.858079161197232,0.902868068833652,0.9013750553131104,0.9506692160611855,0.8369772866562112,0.9062739097169089,0.8987647891044617,0.9537107880642693
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.1,42,39,0.6099407553444857,0.8684512428298279,0.8645345568656921,0.9426386233269598,0.6266908127566558,0.8615149196633511,0.8508837223052979,0.9345830145371079
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.3,42,43,0.5524076881189875,0.8745697896749522,0.8715294599533081,0.9479923518164436,0.5700408721024879,0.8664881407804131,0.8581937551498413,0.9441469013006886
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.5,42,43,0.5624619901522168,0.8734225621414914,0.8701910376548767,0.9476099426386233,0.5869345471616364,0.8661055853098699,0.8586239814758301,0.9429992348890589
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,0.7,42,43,0.5876159033401518,0.8734225621414914,0.8707212805747986,0.9479923518164436,0.6191133500604841,0.8649579188982403,0.857099711894989,0.9418515684774292
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-giant_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,52a0a3d100249d6d6769bde7c890a9238c7f822869aae22e49857c8b265f6cd1,1.0,42,43,0.6581568329557634,0.869980879541109,0.8669174909591675,0.9495219885277246,0.7021460296000427,0.8584544758990054,0.8506082892417908,0.941469013006886
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.1,42,41,0.7938086806930046,0.8233269598470363,0.8216274976730347,0.9216061185468452,0.7778634039974431,0.8240244835501148,0.8128454685211182,0.9227237949502678
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.3,42,43,0.7918118471397269,0.8240917782026769,0.8221490979194641,0.9239005736137668,0.7670418076051859,0.8247895944912013,0.8131330013275146,0.9254016832440703
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.5,42,44,0.8749765487291616,0.8210325047801147,0.8199631571769714,0.9227533460803059,0.8497074735739255,0.8156082631981637,0.8043939471244812,0.9257842387146136
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,0.7,42,36,1.0570856944096931,0.8164435946462715,0.8145850896835327,0.9235181644359465,1.0289840960922183,0.8117827084927315,0.8003553748130798,0.9238714613618975
mot_huge-large_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge-large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9e5e1c63fc166553691c49fcc25b64ad256a408ae9fea4abbd11233750b2321f,1.0,42,41,1.4106244132805965,0.8133843212237094,0.8121634125709534,0.9208413001912046,1.3667200784602964,0.8075745983167559,0.7944679856300354,0.923106350420811
mot_huge_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9a696a42b17d83fd2277b2839ef27a265858f20221bb8e4c0fb47b864e08c8c2,0.1,42,41,0.5833447436301704,0.8738049713193117,0.8718826174736023,0.939961759082218,0.588960128790017,0.8653404743687835,0.8552855849266052,0.9429992348890589
mot_huge_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9a696a42b17d83fd2277b2839ef27a265858f20221bb8e4c0fb47b864e08c8c2,0.3,42,45,0.5411319145508979,0.8803059273422562,0.8793887495994568,0.9476099426386233,0.5356052868586966,0.8703136954858455,0.8594539761543274,0.9502677888293802
mot_huge_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9a696a42b17d83fd2277b2839ef27a265858f20221bb8e4c0fb47b864e08c8c2,0.5,42,34,0.5578176903223216,0.8760994263862333,0.875801682472229,0.9487571701720842,0.5503730022369128,0.8676358071920428,0.8566603064537048,0.9517980107115531
mot_huge_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9a696a42b17d83fd2277b2839ef27a265858f20221bb8e4c0fb47b864e08c8c2,0.7,42,33,0.5898904147613117,0.875717017208413,0.8734656572341919,0.9495219885277246,0.5796542455881902,0.8657230298393267,0.853137195110321,0.9495026778882938
mot_huge_1d-bs.512-ep.300,mot_huge_1d,/data/seokhyeon/MotionJEPA/output/mot_huge_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,9a696a42b17d83fd2277b2839ef27a265858f20221bb8e4c0fb47b864e08c8c2,1.0,42,33,0.6650584306589276,0.8715105162523901,0.8693245053291321,0.9495219885277246,0.6546481613357649,0.8622800306044377,0.8499687910079956,0.9495026778882938
mot_large-base_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large-base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,7ab2e9c1e1b8886fc08ce388e2be5950b4a112bd1e01d2071c0d881dcee6e5f7,0.1,42,48,1.5180258114524827,0.664244741873805,0.6600745916366577,0.8439770554493308,1.56670878730663,0.6491966335118592,0.6320270895957947,0.8427697016067329
mot_large-base_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large-base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,7ab2e9c1e1b8886fc08ce388e2be5950b4a112bd1e01d2071c0d881dcee6e5f7,0.3,42,48,1.502179704888601,0.681453154875717,0.6785526871681213,0.8592734225621415,1.5644117062020686,0.6813312930374904,0.6672235131263733,0.8519510328997705
mot_large-base_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large-base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,7ab2e9c1e1b8886fc08ce388e2be5950b4a112bd1e01d2071c0d881dcee6e5f7,0.5,42,46,2.115722697095707,0.6795411089866157,0.679470419883728,0.8546845124282982,2.224265491862104,0.6713848508033665,0.6569453477859497,0.8530986993114001
mot_large-base_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large-base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,7ab2e9c1e1b8886fc08ce388e2be5950b4a112bd1e01d2071c0d881dcee6e5f7,0.7,42,46,2.8395752186529037,0.6760994263862332,0.6752054691314697,0.8543021032504781,2.9701016578586756,0.6767406273909717,0.6636762022972107,0.8492731446059678
