run_name,model_name,lr,num_seeds,best_epoch_mean,best_epoch_std,val_loss_mean,val_loss_std,val_top1_accuracy_mean,val_top1_accuracy_std,val_macro_accuracy_mean,val_macro_accuracy_std,val_top5_accuracy_mean,val_top5_accuracy_std,test_loss_mean,test_loss_std,test_top1_accuracy_mean,test_top1_accuracy_std,test_macro_accuracy_mean,test_macro_accuracy_std,test_top5_accuracy_mean,test_top5_accuracy_std
mot_small-base_1d-bs.512-ep.300,mot_small_1d,0.7,1,43.0,0.0,1.1557577567164345,0.0,0.7678776290630975,0.0,0.7664797306060791,0.0,0.9066921606118546,0.0,1.1533824450748973,0.0,0.7517214996174445,0.0,0.7401933073997498,0.0,0.8974751338944147,0.0
mot_small-base_1d-bs.512-ep.300,mot_small_1d,1.0,1,42.0,0.0,1.3330597157232165,0.0,0.7602294455066921,0.0,0.7564113140106201,0.0,0.9024856596558317,0.0,1.3244204284037537,0.0,0.7501912777352716,0.0,0.7390687465667725,0.0,0.8959449120122418,0.0
mot_small-tiny_1d-bs.512-ep.300,mot_small_1d,0.1,1,46.0,0.0,1.5001022338867187,0.0,0.6860420650095602,0.0,0.6829104423522949,0.0,0.8474187380497132,0.0,1.5320338721300868,0.0,0.6641162968630452,0.0,0.6495001912117004,0.0,0.8481254781943381,0.0
mot_small-tiny_1d-bs.512-ep.300,mot_small_1d,0.3,1,44.0,0.0,1.2325595717129243,0.0,0.7219885277246654,0.0,0.7170037627220154,0.0,0.8703632887189292,0.0,1.2400707676835705,0.0,0.7169089517980107,0.0,0.7028872966766357,0.0,0.8752869166029075,0.0
mot_small-tiny_1d-bs.512-ep.300,mot_small_1d,0.5,1,49.0,0.0,1.1482676365635363,0.0,0.7365200764818356,0.0,0.7324752807617188,0.0,0.8803059273422562,0.0,1.1427098896636612,0.0,0.7322111706197398,0.0,0.7173933386802673,0.0,0.8837031369548585,0.0
mot_small-tiny_1d-bs.512-ep.300,mot_small_1d,0.7,1,48.0,0.0,1.1134851131110985,0.0,0.7388145315487572,0.0,0.7362885475158691,0.0,0.8841300191204589,0.0,1.1042226617721171,0.0,0.7383320581484315,0.0,0.723583459854126,0.0,0.8852333588370314,0.0
mot_small-tiny_1d-bs.512-ep.300,mot_small_1d,1.0,1,44.0,0.0,1.13413288415504,0.0,0.7388145315487572,0.0,0.7354062795639038,0.0,0.8829827915869981,0.0,1.123059387323778,0.0,0.7379495026778883,0.0,0.7235636711120605,0.0,0.8921193573068095,0.0
mot_small_1d-bs.512-ep.300,mot_small_1d,0.1,1,48.0,0.0,1.5042733858010053,0.0,0.6837476099426386,0.0,0.6798107624053955,0.0,0.8596558317399617,0.0,1.5035209772508384,0.0,0.6912777352716144,0.0,0.6727281212806702,0.0,0.8592195868400918,0.0
mot_small_1d-bs.512-ep.300,mot_small_1d,0.3,1,48.0,0.0,1.1817747068678672,0.0,0.7380497131931166,0.0,0.7353568077087402,0.0,0.88565965583174,0.0,1.1730248160095915,0.0,0.74407039020658,0.0,0.7271981835365295,0.0,0.8886763580719205,0.0
mot_small_1d-bs.512-ep.300,mot_small_1d,0.5,1,49.0,0.0,1.0809590414422876,0.0,0.7544933078393882,0.0,0.7509147524833679,0.0,0.8952198852772466,0.0,1.0719989405940669,0.0,0.7586074980872226,0.0,0.7424730062484741,0.0,0.8982402448355011,0.0
